datetime,PM2.5,SO2,NO2,CO,O3,TEMP,RAIN
2013-03-14 21:00:00,119.0,61.0,102.0,1399.0,52.0,3.5,0.0
2013-03-14 22:00:00,140.0,54.0,100.0,1600.0,52.0,1.4,0.0
2013-03-14 23:00:00,162.0,54.0,97.0,1700.0,52.0,1.6,0.0
2013-03-15 00:00:00,165.0,46.0,91.0,1700.0,52.0,2.3,0.0
2013-03-15 01:00:00,180.0,42.0,80.0,2700.0,52.0,2.4,0.0
2013-03-15 02:00:00,183.0,44.0,85.0,2700.0,52.0,2.0,0.0
2013-03-15 03:00:00,182.0,42.0,87.0,2500.0,52.0,1.5,0.0
2013-03-15 04:00:00,173.0,36.0,82.0,2399.0,52.0,1.0,0.0
2013-03-15 05:00:00,166.0,33.0,80.0,2200.0,52.0,0.7,0.0
2013-03-15 06:00:00,163.0,37.0,79.0,2100.0,52.0,0.6,0.0
2013-03-15 07:00:00,137.0,43.0,75.0,1899.0,52.0,2.4,0.0
2013-03-15 08:00:00,164.0,71.0,70.0,2100.0,52.0,4.2,0.0
2013-03-15 09:00:00,172.0,117.0,75.0,2200.0,52.0,6.4,0.0
2013-03-15 10:00:00,173.0,118.0,75.0,2000.0,4.0,8.1,0.0
2013-03-15 11:00:00,3.0,130.0,76.0,1600.0,15.0,9.0,0.0
2013-03-15 12:00:00,110.0,125.0,91.0,1700.0,17.0,10.3,0.0
2013-03-15 13:00:00,227.0,118.0,96.0,1700.0,52.0,12.0,0.0
2013-03-15 14:00:00,236.0,107.0,112.0,1899.0,52.0,12.2,0.0
2013-03-15 15:00:00,256.0,102.0,147.0,2299.0,52.0,12.3,0.0
2013-03-15 16:00:00,287.0,100.0,150.0,2100.0,43.0,11.5,0.0
2013-03-15 17:00:00,278.0,91.0,113.0,1700.0,42.0,10.6,0.0
2013-03-15 18:00:00,269.0,79.0,96.0,1700.0,44.0,9.1,0.0
2013-03-15 19:00:00,286.0,68.0,104.0,1800.0,44.0,7.0,0.0
2013-03-15 20:00:00,304.0,64.0,126.0,2000.0,44.0,6.3,0.0
2013-03-15 21:00:00,312.0,61.0,132.0,2100.0,44.0,7.1,0.0
2013-03-15 22:00:00,316.0,63.0,126.0,2500.0,44.0,7.3,0.0
2013-03-15 23:00:00,353.0,77.0,138.0,3200.0,44.0,7.3,0.0
2013-03-16 00:00:00,355.0,63.0,118.0,3299.0,44.0,6.5,0.0
2013-03-16 01:00:00,328.0,49.0,111.0,2700.0,44.0,5.9,0.0
2013-03-16 02:00:00,308.0,49.0,113.0,2399.0,44.0,5.9,0.0
2013-03-16 03:00:00,304.0,55.0,108.0,2199.5,44.0,5.6,0.0
2013-03-16 04:00:00,314.0,51.0,108.0,2000.0,44.0,3.9,0.0
2013-03-16 05:00:00,276.0,47.0,91.0,1800.0,44.0,5.3,0.0
2013-03-16 06:00:00,276.0,50.0,87.0,1800.0,44.0,4.8,0.0
2013-03-16 07:00:00,275.0,38.0,84.0,2100.0,44.0,6.0,0.0
2013-03-16 08:00:00,278.0,44.0,82.0,2200.0,44.0,8.4,0.0
2013-03-16 09:00:00,272.0,112.0,87.0,2100.0,44.0,10.7,0.0
2013-03-16 10:00:00,264.0,138.0,90.0,1899.0,44.0,12.6,0.0
2013-03-16 11:00:00,270.0,109.0,88.0,1800.0,44.0,13.5,0.0
2013-03-16 12:00:00,227.0,88.0,84.0,1899.0,54.0,14.0,0.0
2013-03-16 13:00:00,183.0,86.0,70.0,1899.0,80.0,14.1,0.0
2013-03-16 14:00:00,166.0,76.0,61.0,1700.0,92.0,14.5,0.0
2013-03-16 15:00:00,150.0,71.0,62.0,1700.0,94.0,13.6,0.0
2013-03-16 16:00:00,165.0,80.0,78.0,2299.0,94.0,12.9,0.0
2013-03-16 17:00:00,185.0,85.0,81.0,2700.0,94.0,12.4,0.0
2013-03-16 18:00:00,216.0,83.0,90.0,2899.0,94.0,12.0,0.0
2013-03-16 19:00:00,188.0,75.0,101.0,2600.0,94.0,10.8,0.0
2013-03-16 20:00:00,197.0,61.0,85.0,2200.0,94.0,10.0,0.0
2013-03-16 21:00:00,228.0,56.0,90.0,2100.0,94.0,9.2,0.0
2013-03-16 22:00:00,242.0,59.0,108.0,2100.0,94.0,8.3,0.0
2013-03-16 23:00:00,210.0,58.0,92.0,1800.0,94.0,7.8,0.0
2013-03-17 00:00:00,166.0,50.0,86.0,1500.0,94.0,7.2,0.0
2013-03-17 01:00:00,162.0,48.0,90.0,1700.0,94.0,6.5,0.0
2013-03-17 02:00:00,176.0,45.0,95.0,2100.0,94.0,5.6,0.0
2013-03-17 03:00:00,217.0,43.0,98.0,2500.0,94.0,6.8,0.0
2013-03-17 04:00:00,183.0,46.0,86.0,2299.0,94.0,5.9,0.0
2013-03-17 05:00:00,180.0,50.0,71.0,2000.0,94.0,5.3,0.0
2013-03-17 06:00:00,184.0,44.0,85.0,2200.0,94.0,4.2,0.0
2013-03-17 07:00:00,206.0,40.0,83.0,2200.0,94.0,5.6,0.0
2013-03-17 08:00:00,206.0,39.0,80.0,2700.0,94.0,7.6,0.0
2013-03-17 09:00:00,257.0,84.0,92.0,2899.0,94.0,9.3,0.0
2013-03-17 10:00:00,267.0,119.0,104.0,3100.0,94.0,10.6,0.0
2013-03-17 11:00:00,293.0,124.0,126.0,3399.0,94.0,12.9,0.0
2013-03-17 12:00:00,322.0,126.0,146.0,3000.0,94.0,14.4,0.0
2013-03-17 13:00:00,294.0,120.0,142.0,2799.0,94.0,15.1,0.0
2013-03-17 14:00:00,332.0,116.0,124.0,2700.0,94.0,15.9,0.0
2013-03-17 15:00:00,352.0,113.0,116.0,2600.0,102.0,15.5,0.0
2013-03-17 16:00:00,362.0,94.0,106.0,2299.0,105.0,15.3,0.0
2013-03-17 17:00:00,356.0,92.0,98.0,2200.0,107.0,14.1,0.0
2013-03-17 18:00:00,344.0,80.0,105.0,2200.0,107.0,12.0,0.0
2013-03-17 19:00:00,357.0,64.0,136.0,2500.0,58.0,9.3,0.0
2013-03-17 20:00:00,364.0,50.0,166.0,2799.0,107.0,11.5,0.0
2013-03-17 21:00:00,392.0,61.0,167.0,2899.0,107.0,10.9,0.0
2013-03-17 22:00:00,423.0,64.0,174.0,3299.0,107.0,10.0,0.0
2013-03-17 23:00:00,434.0,56.0,157.0,3500.0,107.0,8.7,0.0
2013-03-18 00:00:00,450.0,48.0,156.0,4099.0,107.0,9.0,0.0
2013-03-18 01:00:00,463.0,45.0,154.0,3799.0,107.0,8.8,0.0
2013-03-18 02:00:00,308.0,57.0,111.0,2100.0,107.0,10.9,0.0
2013-03-18 03:00:00,36.0,12.0,22.0,300.0,107.0,11.4,0.0
2013-03-18 04:00:00,30.0,14.0,19.0,400.0,107.0,10.5,0.0
2013-03-18 05:00:00,20.0,9.0,15.0,300.0,107.0,8.6,0.0
2013-03-18 06:00:00,14.0,12.0,12.0,300.0,107.0,7.0,0.0
2013-03-18 07:00:00,13.0,17.0,15.0,400.0,107.0,6.2,0.0
2013-03-18 08:00:00,3.0,7.0,15.0,400.0,107.0,6.5,0.0
2013-03-18 09:00:00,3.0,4.0,16.0,400.0,107.0,8.7,0.0
2013-03-18 10:00:00,13.0,4.0,11.0,400.0,107.0,9.4,0.0
2013-03-18 11:00:00,6.0,6.0,47.0,400.0,107.0,10.5,0.0
2013-03-18 12:00:00,8.0,17.0,138.0,600.0,107.0,11.7,0.0
2013-03-18 13:00:00,12.0,9.0,10.0,400.0,107.0,11.9,0.0
2013-03-18 14:00:00,12.0,10.0,14.0,400.0,107.0,12.0,0.0
2013-03-18 15:00:00,14.0,10.0,16.0,400.0,107.0,11.5,0.0
2013-03-18 16:00:00,15.0,11.0,16.0,500.0,84.0,10.7,0.0
2013-03-18 17:00:00,3.0,10.0,40.0,500.0,65.0,9.7,0.0
2013-03-18 18:00:00,28.0,10.0,46.0,500.0,65.0,7.2,0.0
2013-03-18 19:00:00,78.0,45.0,62.0,1100.0,38.0,5.4,0.0
2013-03-18 20:00:00,55.0,38.0,50.0,800.0,42.0,4.4,0.1
2013-03-18 21:00:00,38.0,30.0,39.0,700.0,47.0,3.7,0.0
2013-03-18 22:00:00,37.0,23.0,42.0,800.0,41.0,2.9,0.0
2013-03-18 23:00:00,37.0,23.0,42.0,800.0,43.0,2.6,0.0
2013-03-19 00:00:00,31.0,20.0,38.0,1000.0,34.0,2.5,0.0
2013-03-19 01:00:00,30.0,22.0,48.0,800.0,29.0,2.0,0.0
2013-03-19 02:00:00,31.0,23.0,52.0,800.0,27.0,1.2,0.0
2013-03-19 03:00:00,33.0,15.0,50.0,787.5,21.666666666666668,0.8,0.0
2013-03-19 04:00:00,31.0,15.0,49.0,775.0,16.333333333333336,0.1,0.0
2013-03-19 05:00:00,29.0,13.0,62.0,762.5,11.0,0.1,0.0
2013-03-19 06:00:00,32.0,13.0,62.0,750.0,10.0,0.4,0.0
2013-03-19 07:00:00,30.0,10.0,60.0,737.5,6.0,1.6,0.0
2013-03-19 08:00:00,34.0,11.0,58.0,725.0,10.0,3.0,0.0
2013-03-19 09:00:00,38.0,26.0,51.0,712.5,18.0,2.6,0.0
2013-03-19 10:00:00,51.0,30.0,48.0,700.0,24.0,3.0,0.0
2013-03-19 11:00:00,59.0,19.0,41.0,700.0,24.0,3.2,0.0
2013-03-19 12:00:00,60.0,20.0,35.0,700.0,28.0,3.5,0.0
2013-03-19 13:00:00,45.0,28.0,39.0,700.0,29.0,4.0,0.0
2013-03-19 14:00:00,50.0,21.0,36.0,700.0,29.0,4.8,0.0
2013-03-19 15:00:00,52.0,22.0,35.0,600.0,34.0,4.4,0.0
2013-03-19 16:00:00,45.0,19.0,33.0,600.0,36.0,3.5,0.2
2013-03-19 17:00:00,38.0,14.0,37.0,600.0,29.0,2.8,0.7
2013-03-19 18:00:00,28.0,10.0,40.0,700.0,25.0,2.3,1.4
2013-03-19 19:00:00,30.0,10.0,50.0,900.0,14.0,1.7,1.4
2013-03-19 20:00:00,38.0,9.0,61.0,800.0,6.0,0.9,1.8
2013-03-19 21:00:00,39.0,9.0,67.0,1200.0,2.0,0.9,1.5
2013-03-19 22:00:00,65.0,8.0,64.0,1200.0,4.0,0.4,1.3
2013-03-19 23:00:00,65.0,9.0,64.0,900.0,5.0,-0.1,0.7
2013-03-20 00:00:00,68.0,6.0,43.0,800.0,8.0,-0.3,1.0
2013-03-20 01:00:00,47.0,5.0,40.0,800.0,10.0,-1.2,1.6
2013-03-20 02:00:00,40.0,5.0,39.0,1100.0,9.0,-1.2,0.9
2013-03-20 03:00:00,52.0,5.0,39.0,1100.0,9.0,-1.1,1.5
2013-03-20 04:00:00,52.0,5.0,40.0,1000.0,10.0,-2.1,2.5
2013-03-20 05:00:00,31.0,4.0,32.0,1000.0,20.0,-4.3,0.0
2013-03-20 06:00:00,23.0,3.0,22.0,700.0,27.0,-5.7,0.0
2013-03-20 07:00:00,27.0,3.0,32.0,1000.0,17.0,-2.3,0.0
2013-03-20 08:00:00,39.0,9.0,61.0,1300.0,4.0,-0.1,0.0
2013-03-20 09:00:00,42.0,24.0,72.0,1300.0,7.0,1.9,0.0
2013-03-20 10:00:00,24.0,29.0,62.0,1200.0,17.0,2.6,0.0
2013-03-20 11:00:00,40.0,28.0,41.0,900.0,39.0,3.1,0.0
2013-03-20 12:00:00,27.0,19.0,27.0,600.0,57.0,3.8,0.0
2013-03-20 13:00:00,33.0,27.0,38.0,1000.0,49.0,4.7,0.0
2013-03-20 14:00:00,51.0,20.0,27.0,800.0,68.0,5.4,0.0
2013-03-20 15:00:00,30.0,15.0,27.0,700.0,70.0,5.4,0.0
2013-03-20 16:00:00,37.0,17.0,28.0,700.0,65.0,5.4,0.0
2013-03-20 17:00:00,41.0,21.0,30.0,700.0,64.0,4.4,0.0
2013-03-20 18:00:00,59.0,17.0,37.0,700.0,55.0,3.8,0.0
2013-03-20 19:00:00,78.0,9.0,53.0,800.0,36.0,3.4,0.0
2013-03-20 20:00:00,69.0,8.0,52.0,900.0,35.0,3.1,0.0
2013-03-20 21:00:00,77.0,7.0,51.0,1000.0,33.0,2.8,0.0
2013-03-20 22:00:00,81.0,7.0,54.0,1000.0,29.0,2.8,0.0
2013-03-20 23:00:00,106.0,7.0,50.0,1000.0,32.0,2.2,0.0
2013-03-21 00:00:00,92.0,8.0,51.0,1000.0,26.0,1.9,0.0
2013-03-21 01:00:00,112.0,7.0,47.0,1100.0,25.0,1.7,0.0
2013-03-21 02:00:00,97.0,7.0,44.0,1000.0,23.0,1.0,0.0
2013-03-21 03:00:00,103.0,7.0,46.0,800.0,19.0,-0.8,0.0
2013-03-21 04:00:00,78.0,6.0,56.0,900.0,9.0,-1.7,0.0
2013-03-21 05:00:00,73.0,6.0,54.0,900.0,9.0,-1.7,0.0
2013-03-21 06:00:00,73.0,5.0,58.0,900.0,3.0,-0.6,0.0
2013-03-21 07:00:00,112.0,6.0,68.0,1399.0,2.0,0.2,0.0
2013-03-21 08:00:00,116.0,8.0,70.0,1600.0,2.0,1.4,0.0
2013-03-21 09:00:00,120.0,12.0,71.0,1800.0,2.0,2.7,0.0
2013-03-21 10:00:00,130.0,23.0,75.0,1700.0,2.0,3.7,0.0
2013-03-21 11:00:00,142.0,39.0,82.0,1700.0,6.0,5.0,0.0
2013-03-21 12:00:00,162.0,44.0,88.0,1600.0,10.0,6.2,0.0
2013-03-21 13:00:00,178.0,44.0,90.0,1600.0,15.0,6.9,0.0
2013-03-21 14:00:00,181.0,42.0,101.0,1700.0,18.0,7.5,0.0
2013-03-21 15:00:00,187.0,38.0,98.0,1600.0,26.0,7.7,0.0
2013-03-21 16:00:00,188.0,40.0,107.0,1600.0,22.0,7.7,0.0
2013-03-21 17:00:00,187.0,40.0,114.0,1600.0,20.0,6.9,0.0
2013-03-21 18:00:00,190.0,34.0,122.0,1600.0,15.0,6.1,0.0
2013-03-21 19:00:00,202.0,24.0,129.0,1700.0,7.0,5.5,0.0
2013-03-21 20:00:00,202.0,21.0,115.0,1600.0,14.0,5.2,0.0
2013-03-21 21:00:00,205.0,22.0,122.0,1700.0,6.0,4.8,0.0
2013-03-21 22:00:00,217.0,19.0,128.0,1899.0,2.0,4.7,0.0
2013-03-21 23:00:00,228.0,18.0,122.0,1899.0,2.0,4.1,0.0
2013-03-22 00:00:00,202.0,18.0,115.0,1700.0,2.0,3.4,0.0
2013-03-22 01:00:00,172.0,18.0,101.0,1600.0,3.0,1.7,0.0
2013-03-22 02:00:00,160.0,20.0,95.0,1399.0,2.0,1.1,0.0
2013-03-22 03:00:00,117.0,30.0,87.0,1200.0,2.0,2.4,0.0
2013-03-22 04:00:00,160.0,24.0,95.0,1200.0,14.0,4.4,0.0
2013-03-22 05:00:00,65.0,24.0,51.0,900.0,32.0,4.0,0.0
2013-03-22 06:00:00,18.0,12.0,43.0,500.0,36.0,2.7,0.0
2013-03-22 07:00:00,26.0,18.0,68.0,700.0,14.0,5.8,0.0
2013-03-22 08:00:00,10.0,24.0,66.0,600.0,19.0,7.6,0.0
2013-03-22 09:00:00,146.0,28.0,94.0,600.0,38.0,8.6,0.0
2013-03-22 10:00:00,142.0,27.0,93.0,600.0,43.0,8.1,0.0
2013-03-22 11:00:00,137.0,27.0,91.0,700.0,48.0,8.7,0.0
2013-03-22 12:00:00,63.0,51.0,57.0,1200.0,39.0,9.2,0.0
2013-03-22 13:00:00,56.0,41.0,48.0,1000.0,48.0,9.8,0.0
2013-03-22 14:00:00,75.0,31.0,52.0,1200.0,56.0,10.0,0.0
2013-03-22 15:00:00,83.0,31.0,47.0,1100.0,64.0,9.6,0.0
2013-03-22 16:00:00,66.0,29.0,44.0,900.0,66.0,9.3,0.0
2013-03-22 17:00:00,78.0,30.0,46.0,900.0,66.0,8.9,0.0
2013-03-22 18:00:00,76.0,29.0,47.0,900.0,66.0,8.1,0.0
2013-03-22 19:00:00,68.0,26.0,54.0,900.0,59.0,7.8,0.0
2013-03-22 20:00:00,66.0,24.0,69.0,800.0,42.0,7.1,0.0
2013-03-22 21:00:00,64.0,24.0,69.0,800.0,31.0,5.6,0.0
2013-03-22 22:00:00,59.0,23.0,68.0,900.0,22.0,4.3,0.0
2013-03-22 23:00:00,61.0,16.0,89.0,1200.0,2.0,3.1,0.0
2013-03-23 00:00:00,64.0,15.0,85.0,1500.0,2.0,2.7,0.0
2013-03-23 01:00:00,60.0,13.0,80.0,1399.0,4.0,2.2,0.0
2013-03-23 02:00:00,51.0,13.0,84.0,1300.0,2.0,2.0,0.0
2013-03-23 03:00:00,51.0,12.0,85.0,1300.0,2.0,1.5,0.0
2013-03-23 04:00:00,44.0,10.0,85.0,1300.0,2.0,0.8,0.0
2013-03-23 05:00:00,44.0,10.0,76.0,1300.0,2.0,0.8,0.0
2013-03-23 06:00:00,51.0,8.0,70.0,1300.0,2.0,1.0,0.0
2013-03-23 07:00:00,53.0,8.0,65.0,1300.0,2.0,1.8,0.0
2013-03-23 08:00:00,62.0,12.0,65.0,1300.0,2.0,3.4,0.0
2013-03-23 09:00:00,78.0,32.0,69.0,1300.0,2.0,4.5,0.0
2013-03-23 10:00:00,79.0,70.0,72.0,1300.0,10.0,4.2,0.0
2013-03-23 11:00:00,80.0,83.0,70.0,1300.0,17.0,5.0,0.0
2013-03-23 12:00:00,81.0,76.0,66.0,1300.0,22.0,5.1,0.0
2013-03-23 13:00:00,77.0,78.0,70.0,1300.0,24.0,7.4,0.0
2013-03-23 14:00:00,84.0,74.0,70.0,1300.0,25.0,10.3,0.0
2013-03-23 15:00:00,89.0,75.0,72.0,1300.0,27.0,10.6,0.0
2013-03-23 16:00:00,86.0,67.0,72.0,1300.0,29.0,11.9,0.0
2013-03-23 17:00:00,63.0,33.0,46.0,1300.0,51.0,9.0,0.0
2013-03-23 18:00:00,18.0,7.0,12.0,1300.0,75.0,7.1,0.0
2013-03-23 19:00:00,14.0,4.0,16.0,1300.0,70.0,6.0,0.0
2013-03-23 20:00:00,14.0,4.0,16.0,1300.0,73.0,5.2,0.0
2013-03-23 21:00:00,11.0,3.0,13.0,1300.0,78.0,4.6,0.0
2013-03-23 22:00:00,7.0,3.0,12.0,1300.0,78.0,3.9,0.0
2013-03-23 23:00:00,5.0,3.0,12.0,1300.0,76.0,3.5,0.0
2013-03-24 00:00:00,6.0,3.0,11.0,1300.0,75.0,2.7,0.0
2013-03-24 01:00:00,8.0,7.0,25.0,1300.0,57.0,2.0,0.0
2013-03-24 02:00:00,10.0,6.0,27.0,1300.0,53.0,2.0,0.0
2013-03-24 03:00:00,11.0,6.0,31.0,1300.0,46.0,1.6,0.0
2013-03-24 04:00:00,13.0,7.0,37.0,1300.0,41.0,1.5,0.0
2013-03-24 05:00:00,13.0,7.0,37.0,1300.0,36.0,1.0,0.0
2013-03-24 06:00:00,18.0,7.0,52.0,1300.0,26.0,1.1,0.0
2013-03-24 07:00:00,11.0,10.0,40.0,1300.0,39.0,2.8,0.0
2013-03-24 08:00:00,14.0,10.0,38.0,1300.0,45.0,4.3,0.0
2013-03-24 09:00:00,14.0,12.0,24.0,1300.0,56.0,5.6,0.0
2013-03-24 10:00:00,3.0,11.0,16.0,1300.0,67.0,5.9,0.0
2013-03-24 11:00:00,11.0,11.0,16.0,1300.0,70.0,7.5,0.0
2013-03-24 12:00:00,10.0,13.0,15.0,1300.0,71.0,8.8,0.0
2013-03-24 13:00:00,3.0,12.0,12.0,1300.0,76.0,9.7,0.0
2013-03-24 14:00:00,4.0,10.0,12.0,1300.0,78.0,10.4,0.0
2013-03-24 15:00:00,3.0,10.0,12.0,1300.0,81.0,10.6,0.0
2013-03-24 16:00:00,9.0,11.0,13.0,1300.0,81.0,9.5,0.0
2013-03-24 17:00:00,14.0,10.0,24.0,1300.0,73.0,7.9,0.0
2013-03-24 18:00:00,23.0,10.0,41.0,1300.0,61.0,6.9,0.0
2013-03-24 19:00:00,32.0,11.0,62.0,1300.0,49.266000000000005,6.3,0.0
2013-03-24 20:00:00,43.0,19.0,67.0,1300.0,36.6282,5.9,0.0
2013-03-24 21:00:00,56.0,32.0,76.0,1300.0,26.775,5.2,0.0
2013-03-24 22:00:00,61.0,29.0,86.0,1300.0,18.6354,2.6,0.0
2013-03-24 23:00:00,55.0,29.0,78.0,1300.0,23.0,0.9,0.0
2013-03-25 00:00:00,56.0,30.0,79.0,1300.0,7.2828,0.3,0.0
2013-03-25 01:00:00,66.0,51.0,99.0,1300.0,0.6426,-0.3,0.0
2013-03-25 02:00:00,73.0,42.0,105.0,1300.0,1.071,0.5,0.0
2013-03-25 03:00:00,79.0,26.0,95.0,1300.0,1.4994,0.3,0.0
2013-03-25 04:00:00,80.0,18.0,92.0,1300.0,1.9278,-0.6,0.0
2013-03-25 05:00:00,71.0,10.0,87.0,1300.0,2.3562,-1.1,0.0
2013-03-25 06:00:00,71.0,8.0,83.0,1300.0,2.7845999999999997,-0.9,0.0
2013-03-25 07:00:00,77.0,8.0,83.0,1300.0,3.2129999999999996,0.8,0.0
2013-03-25 08:00:00,108.0,58.0,83.0,1300.0,3.6414,2.7,0.0
2013-03-25 09:00:00,120.0,150.0,85.0,1300.0,4.0698,4.3,0.0
2013-03-25 10:00:00,121.0,129.0,94.0,1300.0,7.2828,6.5,0.0
2013-03-25 11:00:00,110.0,89.0,88.0,1300.0,21.6342,7.8,0.0
2013-03-25 12:00:00,111.0,73.0,85.0,1300.0,32.7726,9.2,0.0
2013-03-25 13:00:00,119.0,69.0,100.0,1300.0,32.9868,10.0,0.0
2013-03-25 14:00:00,124.0,60.0,102.0,1300.0,43.2684,10.6,0.0
2013-03-25 15:00:00,133.0,56.0,88.0,1300.0,65.7594,10.8,0.0
2013-03-25 16:00:00,118.0,47.0,61.0,1300.0,82.0,10.3,0.0
2013-03-25 17:00:00,109.0,47.0,63.0,1100.0,76.0,9.8,0.0
2013-03-25 18:00:00,113.0,42.0,63.0,1100.0,78.0,9.2,0.0
2013-03-25 19:00:00,123.0,50.0,79.0,1200.0,61.0,8.9,0.0
2013-03-25 20:00:00,146.0,61.0,108.0,1399.0,40.0,8.5,0.0
2013-03-25 21:00:00,117.0,46.0,98.0,1200.0,38.0,7.9,0.0
2013-03-25 22:00:00,109.0,44.0,94.0,1200.0,33.0,5.4,0.0
2013-03-25 23:00:00,100.0,46.0,80.0,1100.0,34.0,2.7,0.0
2013-03-26 00:00:00,101.0,45.0,102.0,1000.0,16.0,1.7,0.0
2013-03-26 01:00:00,100.0,49.0,108.0,1000.0,7.0,1.1,0.0
2013-03-26 02:00:00,105.0,50.0,113.0,1200.0,2.0,0.2,0.0
2013-03-26 03:00:00,131.0,71.0,108.0,1299.5,2.0,-0.3,0.0
2013-03-26 04:00:00,172.0,79.0,109.0,1399.0,2.0,-0.4,0.0
2013-03-26 05:00:00,190.0,66.0,95.0,1600.0,2.0,-0.2,0.0
2013-03-26 06:00:00,190.0,48.0,85.0,1500.0,2.0,1.1,0.0
2013-03-26 07:00:00,182.0,23.0,71.0,1500.0,2.0,3.2,0.0
2013-03-26 08:00:00,185.0,50.0,102.0,2500.0,2.0,4.8,0.0
2013-03-26 09:00:00,194.0,76.0,118.0,2899.0,2.0,6.6,0.0
2013-03-26 10:00:00,209.0,84.0,122.0,2600.0,2.0,8.2,0.0
2013-03-26 11:00:00,209.0,76.0,104.0,1800.0,6.0,9.7,0.0
2013-03-26 12:00:00,220.0,76.0,95.0,1500.0,17.0,10.7,0.0
2013-03-26 13:00:00,223.0,78.0,90.0,1399.0,28.0,11.8,0.0
2013-03-26 14:00:00,214.0,73.0,85.0,1300.0,39.0,12.3,0.0
2013-03-26 15:00:00,200.0,92.0,85.0,1399.0,47.0,12.8,0.0
2013-03-26 16:00:00,209.0,101.0,93.0,1500.0,43.0,12.9,0.0
2013-03-26 17:00:00,199.0,112.0,107.0,1600.0,29.0,12.5,0.0
2013-03-26 18:00:00,204.0,123.0,116.0,1899.0,20.0,11.8,0.0
2013-03-26 19:00:00,204.0,123.0,116.0,2099.0,10.4958,11.4,0.0
2013-03-26 20:00:00,226.0,99.0,139.0,2299.0,2.0,10.3,0.0
2013-03-26 21:00:00,222.0,87.0,137.0,2399.0,2.0,7.7,0.0
2013-03-26 22:00:00,229.0,66.0,132.0,2399.0,2.0,6.2,0.0
2013-03-26 23:00:00,181.0,55.0,119.0,1700.0,2.0,7.1,0.0
2013-03-27 00:00:00,143.0,44.0,86.0,1100.0,2.0,8.0,0.0
2013-03-27 01:00:00,131.0,34.0,67.0,900.0,8.0,7.3,0.0
2013-03-27 02:00:00,128.0,35.0,55.0,900.0,11.0,6.1,0.0
2013-03-27 03:00:00,129.0,33.875,54.0,900.0,6.5,4.3,0.0
2013-03-27 04:00:00,135.0,32.75,54.0,900.0,2.0,2.9,0.0
2013-03-27 05:00:00,135.0,31.625,64.0,1000.0,2.0,2.8,0.0
2013-03-27 06:00:00,138.0,30.5,63.0,1000.0,2.0,4.2,0.0
2013-03-27 07:00:00,186.0,29.375,66.0,1700.0,2.0,5.3,0.0
2013-03-27 08:00:00,221.0,28.25,65.0,2399.0,2.0,7.6,0.0
2013-03-27 09:00:00,159.0,27.125,61.0,1500.0,2.0,10.6,0.0
2013-03-27 10:00:00,182.0,26.0,55.0,1399.0,7.0,14.5,0.0
2013-03-27 11:00:00,186.0,53.0,58.0,1300.0,23.0,17.2,0.0
2013-03-27 12:00:00,132.0,50.0,49.0,900.0,51.0,18.6,0.0
2013-03-27 13:00:00,45.0,30.0,24.0,500.0,76.0,19.5,0.0
2013-03-27 14:00:00,45.0,30.0,24.0,300.0,89.0,18.9,0.0
2013-03-27 15:00:00,14.0,11.0,12.0,400.0,92.0,18.2,0.0
2013-03-27 16:00:00,13.0,8.0,12.0,400.0,93.6054,17.2,0.0
2013-03-27 17:00:00,14.0,7.0,13.0,400.0,90.0,14.5,0.0
2013-03-27 18:00:00,12.0,4.0,15.0,400.0,85.0,12.7,0.0
2013-03-27 19:00:00,10.0,4.0,19.0,400.0,82.0,11.6,0.0
2013-03-27 20:00:00,11.0,4.0,25.0,400.0,75.0,10.9,0.0
2013-03-27 21:00:00,12.0,4.0,34.0,500.0,66.0,10.4,0.0
2013-03-27 22:00:00,9.0,4.0,28.0,400.0,69.0,9.7,0.0
2013-03-27 23:00:00,9.0,4.0,28.0,400.0,61.0,8.1,0.0
2013-03-28 00:00:00,16.0,6.0,34.0,400.0,60.0,6.8,0.0
2013-03-28 01:00:00,16.0,7.0,34.0,400.0,66.0,5.9,0.0
2013-03-28 02:00:00,6.0,9.0,28.0,400.0,62.0,5.3,0.0
2013-03-28 03:00:00,12.0,7.0,40.0,400.0,51.0,4.5,0.0
2013-03-28 04:00:00,12.0,8.0,40.0,400.0,52.0,4.3,0.0
2013-03-28 05:00:00,10.0,8.0,32.0,400.0,56.0,4.3,0.0
2013-03-28 06:00:00,13.0,17.0,38.0,400.0,48.0,4.6,0.0
2013-03-28 07:00:00,8.0,14.0,39.0,400.0,48.0,5.4,0.0
2013-03-28 08:00:00,13.0,13.0,53.0,500.0,38.0,6.8,0.0
2013-03-28 09:00:00,13.0,13.0,53.0,500.0,52.0,7.4,0.0
2013-03-28 10:00:00,10.0,10.0,41.0,500.0,59.0,8.8,0.0
2013-03-28 11:00:00,13.0,10.0,43.0,500.0,52.0,9.5,0.0
2013-03-28 12:00:00,10.0,10.0,26.0,500.0,67.0,10.7,0.0
2013-03-28 13:00:00,13.0,13.0,15.0,500.0,81.0,11.2,0.0
2013-03-28 14:00:00,17.0,10.0,10.0,400.0,87.0,12.7,0.0
2013-03-28 15:00:00,9.0,9.0,9.0,400.0,88.0,13.8,0.0
2013-03-28 16:00:00,3.0,6.0,12.0,400.0,88.0,14.2,0.0
2013-03-28 17:00:00,10.0,9.0,15.0,400.0,86.0,12.9,0.0
